org_text,clean_text,start_time,signer_id,signer,start,end,file,label,height,fps,end_time,url,text,box,width,video,review,dataset
"Cow ""L.",cow,12.3,41,17,369,389,ASL FARM ANIMALS,236,360.0,30.0,12.967,https://www.youtube.com/watch?v=bCdYcBhIvqY,cow,"[0.12991073727607727, 0.0004006624221801758, 0.9776090383529663, 1.0]",202.0,/mnt/d/ASL/videos/bCdYcBhIvqY.mp4,,train
Mexico ,mexico,0.0,135,-1,0,104,ASL Mexico ,264,360.0,30.0,3.467,https://www.youtube.com/watch?v=MPOm0lgRNY8,mexico,"[0.23537477850914001, 0.22196288406848907, 1.0, 0.676490068435669]",480.0,/mnt/d/ASL/videos/MPOm0lgRNY8.mp4,,train
hamburger,hamburger,0.0,2,58,0,111,Hamburger,351,360.0,29.599,3.75,https://www.youtube.com/watch?v=fzLyHk2vEx4,hamburger,"[0.0, 0.1843491792678833, 1.0, 0.8633753061294556]",640.0,/mnt/d/ASL/videos/fzLyHk2vEx4.mkv,,train
grass,grass,0.0,2,42,0,117,Grass(1),529,360.0,29.623,3.95,https://www.youtube.com/watch?v=hZKkUSpxss0,grass,"[0.0, 0.29820653796195984, 1.0, 0.8593896627426147]",640.0,/mnt/d/ASL/videos/hZKkUSpxss0.mkv,,train
finish,finish,0.0,4,46,0,30,SignSchool Finish Thats Enough,12,360.0,29.97,1.001,www.youtube.com/watch?v=UODQssr2FSc,finish,"[0.14715489745140076, 0.37495338916778564, 1.0, 0.7473151683807373]",640.0,,,train
WINDOW,window,0.0,143,11,0,53,WINDOW,386,360.0,29.97,1.768,https://www.youtube.com/watch?v=87N4zXrhmi0,window,"[0.011735886335372925, 0.23432475328445435, 1.0, 0.7763093709945679]",636.0,/mnt/d/ASL/videos/87N4zXrhmi0.mp4,,train
tired,tired,0.0,0,0,0,95,TIRED(2),16,360.0,29.97,3.17,www.youtube.com/watch?v=iZ6EeQqzZl0,tired,"[0.06958922743797302, 0.22890686988830566, 1.0, 0.7219840884208679]",640.0,/mnt/d/ASL/videos/iZ6EeQqzZl0.mkv,,train
TIRED,tired,0.0,0,0,0,76,TIRED,16,720.0,29.97,2.536,https://www.youtube.com/watch?v=YS5PgjNNxME,tired,"[0.035037070512771606, 0.22224828600883484, 1.0, 0.7565869092941284]",1280.0,/mnt/d/ASL/videos/YS5PgjNNxME.mkv,,train
building,building,0.337,2,49,10,90,Building,394,360.0,29.645,3.036,https://www.youtube.com/watch?v=h97CjVK6bEM,build,"[0.0, 0.17388960719108582, 1.0, 0.8216080665588379]",640.0,/mnt/d/ASL/videos/h97CjVK6bEM.mkv,1.0,train
want,want,0.0,0,0,0,69,want,8,720.0,29.97,2.302,https://www.youtube.com/watch?v=VnsXJs29sXQ,want,"[0.0590171217918396, 0.2516544759273529, 1.0, 0.7251081466674805]",1280.0,/mnt/d/ASL/videos/VnsXJs29sXQ.mkv,,train
MEANING,meaning,0.0,0,-1,0,78,MEANING,900,240.0,30.0,2.6,https://www.youtube.com/watch?v=OKTcpsau8CY,meaning,"[0.0077429115772247314, 0.08461225032806396, 1.0, 0.9687114357948303]",320.0,/mnt/d/ASL/videos/OKTcpsau8CY.mkv,,train
KISS-[cheek-version/single-movement],kiss,0.0,0,-1,0,56,KISS-cheek-versionsingle-movement,410,360.0,29.974,1.868,https://www.youtube.com/watch?v=E94WQiNP2Go,kiss,"[0.0761934220790863, 0.2904796600341797, 1.0, 0.7679208517074585]",640.0,/mnt/d/ASL/videos/E94WQiNP2Go.mkv,,train
run ,run,7.146,144,-1,214,363,run - ASL sign for run,169,360.0,29.946,12.122,https://www.youtube.com/watch?v=-QedXVRVkSo,run,"[0.09889644384384155, 0.01649230718612671, 1.0, 0.9919512867927551]",480.0,/mnt/d/ASL/videos/-QedXVRVkSo.mp4,1.0,train
dinner,dinner,0.0,152,98,0,66,Dinner - Asl,391,284.0,25.0,2.64,https://www.youtube.com/watch?v=p6OAgLfHr_8,dinner,"[0.11789718270301819, 0.16328902542591095, 1.0, 0.47096124291419983]",500.0,/mnt/d/ASL/videos/p6OAgLfHr_8.mp4,,train
Daughter ,daughter,0.0,14,-1,0,112,ASL Daughter ,144,360.0,25.0,4.48,https://www.youtube.com/watch?v=GL2DLk1fncQ,daughter,"[0.12645062804222107, 0.3068205416202545, 0.9979684352874756, 0.7496779561042786]",640.0,/mnt/d/ASL/videos/GL2DLk1fncQ.mp4,,train
fine,fine,1.001,1,34,30,90,ASL Vocabulary fine,40,360.0,29.97,3.003,https://www.youtube.com/watch?v=9tNMYO7PPBU,fine,"[0.0014785826206207275, 0.12030965089797974, 1.0, 0.9991441965103149]",640.0,/mnt/d/ASL/videos/9tNMYO7PPBU.mkv,1.0,train
MONDAY,monday,0.0,0,-1,0,98,MONDAY(2),217,360.0,29.97,3.27,https://www.youtube.com/watch?v=B0wPuNbuHQ0,monday,"[0.0035423338413238525, 0.1212054193019867, 0.9971192479133606, 0.8971898555755615]",480.0,/mnt/d/ASL/videos/B0wPuNbuHQ0.mkv,,train
Baby,baby,0.0,27,47,0,108,Baby Sign Language Baby,160,360.0,30.003,3.6,www.youtube.com/watch?v=E9UC69di2OE,baby,"[0.012806922197341919, 0.15687577426433563, 1.0, 0.7558832168579102]",640.0,,,train
understand,understand,0.0,0,0,0,80,UNDERSTAND(1),60,360.0,29.97,2.669,www.youtube.com/watch?v=5N10dIavSYc,understand,"[0.06671437621116638, 0.25355568528175354, 1.0, 0.7374029755592346]",640.0,/mnt/d/ASL/videos/5N10dIavSYc.webm,,train
LEAD-[middle-and-thumb-version],lead,0.0,0,0,0,76,LEAD-middle-and-thumb-version,984,360.0,29.97,2.536,https://www.youtube.com/watch?v=sbYGWE8okAA,lead,"[0.059439510107040405, 0.24253185093402863, 1.0, 0.7546533942222595]",640.0,/mnt/d/ASL/videos/sbYGWE8okAA.mkv,,train
BALD [S-hand-version],bald,0.0,0,-1,0,83,BALD S-hand-version,481,360.0,30.0,2.767,https://www.youtube.com/watch?v=DOrfpxigC8U,bald,"[0.06441956758499146, 0.2466442584991455, 1.0, 0.7449785470962524]",640.0,/mnt/d/ASL/videos/DOrfpxigC8U.mkv,,train
hurt ,hurt,1.002,144,-1,30,160,hurt - ASL sign for hurt,76,360.0,29.939,5.344,https://www.youtube.com/watch?v=5Vuya0Xuc-I,hurt,"[0.11200013756752014, 0.008069485425949097, 1.0, 0.98883455991745]",480.0,/mnt/d/ASL/videos/5Vuya0Xuc-I.mp4,1.0,train
Monday ,monday,0.0,14,-1,0,148,ASL Monday ,217,360.0,25.0,5.92,https://www.youtube.com/watch?v=IxDHlQD_QPI,monday,"[0.09426015615463257, 0.2788240909576416, 1.0, 0.6513323187828064]",640.0,/mnt/d/ASL/videos/IxDHlQD_QPI.mp4,,train
DOG,dog,0.0,0,0,0,70,DOG,108,720.0,29.97,2.336,https://www.youtube.com/watch?v=TXmuXH4fmu0,dog,"[0.017744749784469604, 0.24139846861362457, 0.9966484308242798, 0.7277125120162964]",1280.0,/mnt/d/ASL/videos/TXmuXH4fmu0.mkv,,train
tend,tend,0.0,0,0,0,99,tend,757,360.0,29.97,3.303,www.youtube.com/watch?v=nMYDl1C11LE,tend,"[0.0870586633682251, 0.1690984070301056, 0.974158763885498, 0.7865481972694397]",540.0,/mnt/d/ASL/videos/nMYDl1C11LE.mkv,,train
you,you,0.0,139,61,0,62,SignSchool you 2,68,360.0,29.97,2.069,www.youtube.com/watch?v=3TH0mPZ3gbE,you,"[0.03627657890319824, 0.4796309769153595, 1.0, 0.8986842036247253]",640.0,,,train
SHORT HAIR,short hair,0.0,0,-1,0,112,SHORT HAIR(1),610,240.0,30.0,3.733,https://www.youtube.com/watch?v=Dh9BCTrubKs,short hair,"[0.08594867587089539, 0.14913755655288696, 0.9470587968826294, 0.9357432126998901]",320.0,/mnt/d/ASL/videos/Dh9BCTrubKs.mkv,,train
AND,and,0.0,0,-1,0,71,AND(3),708,360.0,29.97,2.369,https://www.youtube.com/watch?v=O5wvGmVozmw,and,"[0.05755683779716492, 0.2885097563266754, 1.0, 0.7299684286117554]",640.0,/mnt/d/ASL/videos/O5wvGmVozmw.mkv,,train
envelope,envelope,0.0,62,-1,0,86,Sign for ENVELOPE from page 28,926,360.0,30.0,2.867,https://www.youtube.com/watch?v=-FUlBcMpxos,envelope,"[0.0, 0.11399278044700623, 1.0, 0.8004239201545715]",640.0,/mnt/d/ASL/videos/-FUlBcMpxos.webm,,train
GOOD,good,6.373,402,-1,191,221,ASL 2 Opposites Vocab,24,360.0,29.97,7.374,https://www.youtube.com/watch?v=0e8jwNFLfhw,good,"[0.005232572555541992, 0.1382702887058258, 0.9956353902816772, 0.894344687461853]",480.0,,,train
GOOD,good,7.474,402,-1,224,280,ASL 2 Opposites Vocab,24,360.0,29.97,9.343,https://www.youtube.com/watch?v=0e8jwNFLfhw,good,"[0.003693312406539917, 0.15846604108810425, 0.995699405670166, 0.9030123353004456]",480.0,,,train
BAD,bad,9.543,402,-1,286,375,ASL 2 Opposites Vocab,81,360.0,29.97,12.513,https://www.youtube.com/watch?v=0e8jwNFLfhw,bad,"[0.0019852817058563232, 0.06792712211608887, 0.994434118270874, 0.9096648693084717]",480.0,,,train
POOR,poor,19.92,402,-1,597,703,ASL 2 Opposites Vocab,729,360.0,29.97,23.457,https://www.youtube.com/watch?v=0e8jwNFLfhw,poor,"[0.0, 0.13332384824752808, 1.0, 0.9133232831954956]",480.0,,1.0,train
POOR,poor,21.021,402,-1,630,700,ASL 2 Opposites Vocab,729,360.0,29.97,23.357,https://www.youtube.com/watch?v=0e8jwNFLfhw,poor,"[0.0, 0.14773425459861755, 0.9993276596069336, 0.9339271783828735]",480.0,,,train
YOUNG,young,36.069,402,-1,1081,1145,ASL 2 Opposites Vocab,409,360.0,29.97,38.205,https://www.youtube.com/watch?v=0e8jwNFLfhw,young,"[0.0, 0.03842607140541077, 1.0, 0.9592546224594116]",480.0,,,train
YOUNG,young,38.272,402,-1,1147,1188,ASL 2 Opposites Vocab,409,360.0,29.97,39.64,https://www.youtube.com/watch?v=0e8jwNFLfhw,young,"[0.0, 0.05575138330459595, 1.0, 0.9227663278579712]",480.0,,1.0,train
OLD/VERY OLD,old,42.442,402,-1,1272,1361,ASL 2 Opposites Vocab,212,360.0,29.97,45.412,https://www.youtube.com/watch?v=0e8jwNFLfhw,old,"[0.0020236074924468994, 0.07062435150146484, 0.9957470893859863, 0.9169784784317017]",480.0,,,train
STRONG,strong,50.951,402,-1,1527,1549,ASL 2 Opposites Vocab,500,360.0,29.97,51.685,https://www.youtube.com/watch?v=0e8jwNFLfhw,strong,"[0.0, 0.06562650203704834, 1.0, 0.9186302423477173]",480.0,,,train
STRONG,strong,51.818,402,-1,1553,1616,ASL 2 Opposites Vocab,500,360.0,29.97,53.921,https://www.youtube.com/watch?v=0e8jwNFLfhw,strong,"[0.0, 0.019034773111343384, 1.0, 0.9909238815307617]",480.0,,,train
WEAK,weak,55.389,402,-1,1660,1748,ASL 2 Opposites Vocab,449,360.0,29.97,58.325,https://www.youtube.com/watch?v=0e8jwNFLfhw,weak,"[0.00658726692199707, 0.09272080659866333, 0.9936016798019409, 0.9068707227706909]",480.0,,,train
SAD,sad,61.128,402,-1,1832,1901,ASL 2 Opposites Vocab,27,360.0,29.97,63.43,https://www.youtube.com/watch?v=0e8jwNFLfhw,sad,"[0.0, 0.0521388053894043, 1.0, 0.9764773845672607]",480.0,,,train
SAD,sad,62.496,402,-1,1873,1936,ASL 2 Opposites Vocab,27,360.0,29.97,64.598,https://www.youtube.com/watch?v=0e8jwNFLfhw,sad,"[0.0, 0.10442903637886047, 1.0, 0.90861976146698]",480.0,,1.0,train
SAD,sad,64.131,402,-1,1922,1981,ASL 2 Opposites Vocab,27,360.0,29.97,66.099,https://www.youtube.com/watch?v=0e8jwNFLfhw,sad,"[0.0, 0.08109474182128906, 0.9949907660484314, 0.89927077293396]",480.0,,,train
EXCITED,excited,80.681,402,-1,2418,2454,ASL 2 Opposites Vocab,156,360.0,29.97,81.882,https://www.youtube.com/watch?v=0e8jwNFLfhw,excited,"[0.0, 0.018959730863571167, 1.0, 0.9763423204421997]",480.0,,,train
EXCITED,excited,82.115,402,-1,2461,2492,ASL 2 Opposites Vocab,156,360.0,29.97,83.15,https://www.youtube.com/watch?v=0e8jwNFLfhw,excited,"[0.0, 0.004939615726470947, 1.0, 0.9723224639892578]",480.0,,,train
",/

EXCITED",excited,82.549,402,-1,2474,2499,ASL 2 Opposites Vocab,156,360.0,29.97,83.383,https://www.youtube.com/watch?v=0e8jwNFLfhw,excited,"[0.0, 0.010469794273376465, 1.0, 0.9548002481460571]",480.0,,1.0,train
EXCITED,excited,83.917,402,-1,2515,2536,ASL 2 Opposites Vocab,156,360.0,29.97,84.618,https://www.youtube.com/watch?v=0e8jwNFLfhw,excited,"[0.0, 0.0, 1.0, 0.9971485137939453]",480.0,,,train
HUMBLE,humble,94.127,402,-1,2821,2970,ASL 2 Opposites Vocab,396,360.0,29.97,99.099,https://www.youtube.com/watch?v=0e8jwNFLfhw,humble,"[0.0, 0.054345786571502686, 0.9957560300827026, 0.9086360931396484]",480.0,,,train
ARROGANT/BIG-HEADED‘,arrogant,100.6,402,-1,3015,3104,ASL 2 Opposites Vocab,416,360.0,29.97,103.57,https://www.youtube.com/watch?v=0e8jwNFLfhw,arrogant,"[0.0, 0.002288222312927246, 1.0, 0.9693581461906433]",480.0,,1.0,train
ARROGANT/BIG-HEADED,arrogant,103.036,402,-1,3088,3143,ASL 2 Opposites Vocab,416,360.0,29.97,104.871,https://www.youtube.com/watch?v=0e8jwNFLfhw,arrogant,"[0.0007409453392028809, 0.0022903084754943848, 1.0, 0.9969828724861145]",480.0,,,train
SNOBBISH,snob,107.341,402,-1,3217,3366,ASL 2 Opposites Vocab,550,360.0,29.97,112.312,https://www.youtube.com/watch?v=0e8jwNFLfhw,snob,"[0.0035284459590911865, 0.10314404964447021, 0.9957345128059387, 0.9317722320556641]",480.0,,,train
FAMOUS,famous,114.681,402,-1,3437,3492,ASL 2 Opposites Vocab,779,360.0,29.97,116.516,https://www.youtube.com/watch?v=0e8jwNFLfhw,famous,"[0.0015241801738739014, 0.004869043827056885, 1.0, 0.9939999580383301]",480.0,,,train
FAMOUS,famous,116.85,402,-1,3502,3557,ASL 2 Opposites Vocab,779,360.0,29.97,118.685,https://www.youtube.com/watch?v=0e8jwNFLfhw,famous,"[0.0, 0.006828218698501587, 0.9994208812713623, 1.0]",480.0,,,train
FAMOUS,famous,119.052,402,-1,3568,3590,ASL 2 Opposites Vocab,779,360.0,29.97,119.786,https://www.youtube.com/watch?v=0e8jwNFLfhw,famous,"[0.0, 0.0, 1.0, 0.9961144924163818]",480.0,,,train
STRANGE,strange,137.27,402,-1,4114,4263,ASL 2 Opposites Vocab,326,360.0,29.97,142.242,https://www.youtube.com/watch?v=0e8jwNFLfhw,strange,"[0.004074215888977051, 0.034047067165374756, 0.9952517747879028, 0.9206656217575073]",480.0,,,train
UGLY,ugly,155.856,402,-1,4671,4701,ASL 2 Opposites Vocab,199,360.0,29.97,156.857,https://www.youtube.com/watch?v=0e8jwNFLfhw,ugly,"[0.005895644426345825, 0.07745450735092163, 0.9929475784301758, 0.9124941825866699]",480.0,,1.0,train
UGLY,ugly,157.057,402,-1,4707,4820,ASL 2 Opposites Vocab,199,360.0,29.97,160.827,https://www.youtube.com/watch?v=0e8jwNFLfhw,ugly,"[0.0036270320415496826, 0.08896335959434509, 0.9952170848846436, 0.9108112454414368]",480.0,,,train
BEAUTIFUL,beautiful,161.661,402,-1,4845,4994,ASL 2 Opposites Vocab,62,360.0,29.97,166.633,https://www.youtube.com/watch?v=0e8jwNFLfhw,beautiful,"[0.0026271045207977295, 0.11658072471618652, 0.9962128400802612, 0.9192979335784912]",480.0,,,train
CUTE,cute,172.406,402,-1,5167,5226,ASL 2 Opposites Vocab,315,360.0,29.97,174.374,https://www.youtube.com/watch?v=0e8jwNFLfhw,cute,"[0.00539785623550415, 0.11285001039505005, 0.9947972297668457, 0.9135087132453918]",480.0,,,train
FAST,fast,192.959,402,-1,5783,5931,ASL 2 Opposites Vocab,238,360.0,29.97,197.898,https://www.youtube.com/watch?v=0e8jwNFLfhw,fast,"[0.0, 0.013910919427871704, 1.0, 0.9534044861793518]",480.0,,,train
SLOW,slow,200.867,402,-1,6020,6139,ASL 2 Opposites Vocab,104,360.0,29.97,204.838,https://www.youtube.com/watch?v=0e8jwNFLfhw,slow,"[0.0, 0.07526510953903198, 0.9935288429260254, 0.9193960428237915]",480.0,,,train
RUDE,rude,205.105,402,-1,6147,6266,ASL 2 Opposites Vocab,296,360.0,29.97,209.076,https://www.youtube.com/watch?v=0e8jwNFLfhw,rude,"[0.0, 0.037560880184173584, 1.0, 0.9087270498275757]",480.0,,,train
NICE,nice,209.176,402,-1,6269,6298,ASL 2 Opposites Vocab,1,360.0,29.97,210.143,https://www.youtube.com/watch?v=0e8jwNFLfhw,nice,"[0.0, 0.0360947847366333, 1.0, 0.882342517375946]",480.0,,,train
NERVOUS,nervous,219.152,402,-1,6568,6717,ASL 2 Opposites Vocab,307,360.0,29.97,224.124,https://www.youtube.com/watch?v=0e8jwNFLfhw,nervous,"[0.0021138787269592285, 0.00860479474067688, 0.9951545000076294, 0.9906632304191589]",480.0,,,train
INNOCENT,innocent,233.233,402,-1,6990,7047,ASL 2 Opposites Vocab,845,360.0,29.97,235.135,https://www.youtube.com/watch?v=0e8jwNFLfhw,innocent,"[0.0015106499195098877, 0.06880196928977966, 0.9958125352859497, 0.9155413508415222]",480.0,,1.0,train
INNOCENT,innocent,235.135,402,-1,7047,7127,ASL 2 Opposites Vocab,845,360.0,29.97,237.804,https://www.youtube.com/watch?v=0e8jwNFLfhw,innocent,"[0.0015106499195098877, 0.06880196928977966, 0.9958125352859497, 0.9155413508415222]",480.0,,1.0,train
GUILTY,guilty,239.506,402,-1,7178,7297,ASL 2 Opposites Vocab,882,360.0,29.97,243.477,https://www.youtube.com/watch?v=0e8jwNFLfhw,guilty,"[0.00409892201423645, 0.11308565735816956, 0.9952937364578247, 0.9090898036956787]",480.0,,,train
MEAN,mean,250.183,402,-1,7498,7587,ASL 2 Opposites Vocab,184,360.0,29.97,253.153,https://www.youtube.com/watch?v=0e8jwNFLfhw,mean,"[0.0, 0.08947926759719849, 1.0, 0.9318537712097168]",480.0,,,train
NICE,nice,256.056,402,-1,7674,7763,ASL 2 Opposites Vocab,1,360.0,29.97,259.025,https://www.youtube.com/watch?v=0e8jwNFLfhw,nice,"[0.0, 0.011541903018951416, 1.0, 0.8949586153030396]",480.0,,,train
STRICT,strict,259.793,402,-1,7786,7867,ASL 2 Opposites Vocab,593,360.0,29.97,262.496,https://www.youtube.com/watch?v=0e8jwNFLfhw,strict,"[0.005330771207809448, 0.09488889575004578, 0.9939915537834167, 0.8995691537857056]",480.0,,,train
STRICT,strict,262.729,402,-1,7874,7935,ASL 2 Opposites Vocab,593,360.0,29.97,264.764,https://www.youtube.com/watch?v=0e8jwNFLfhw,strict,"[0.006375342607498169, 0.13440918922424316, 0.9947776794433594, 0.9095625877380371]",480.0,,,train
SWEET,sweet,277.11,402,-1,8305,8454,ASL 2 Opposites Vocab,235,360.0,29.97,282.082,https://www.youtube.com/watch?v=0e8jwNFLfhw,sweet,"[0.0, 0.07041385769844055, 0.9973368644714355, 0.9942444562911987]",480.0,,,train
BITTER,bitter,283.216,402,-1,8488,8540,ASL 2 Opposites Vocab,978,360.0,29.97,284.951,https://www.youtube.com/watch?v=0e8jwNFLfhw,bitter,"[0.007413327693939209, 0.11711567640304565, 0.9922856688499451, 0.9078012704849243]",480.0,,,train
BITTER,bitter,285.685,402,-1,8562,8591,ASL 2 Opposites Vocab,978,360.0,29.97,286.653,https://www.youtube.com/watch?v=0e8jwNFLfhw,bitter,"[0.0, 0.07991018891334534, 0.999754786491394, 0.8982964158058167]",480.0,,,train
SERIOUS,serious,287.487,402,-1,8616,8765,ASL 2 Opposites Vocab,892,360.0,29.97,292.459,https://www.youtube.com/watch?v=0e8jwNFLfhw,serious,"[0.003837883472442627, 0.08134400844573975, 0.9952216744422913, 0.9152446389198303]",480.0,,,train
LAZY,lazy,292.459,402,-1,8765,8880,ASL 2 Opposites Vocab,273,360.0,29.97,296.296,https://www.youtube.com/watch?v=0e8jwNFLfhw,lazy,"[0.005307406187057495, 0.15134266018867493, 0.994550883769989, 0.8895989656448364]",480.0,,1.0,train
LAZY,lazy,295.295,402,-1,8850,8866,ASL 2 Opposites Vocab,273,360.0,29.97,295.829,https://www.youtube.com/watch?v=0e8jwNFLfhw,lazy,"[0.004595458507537842, 0.17136794328689575, 0.9960894584655762, 0.9020552635192871]",480.0,,,train
LAZY,lazy,295.996,402,-1,8871,8908,ASL 2 Opposites Vocab,273,360.0,29.97,297.23,https://www.youtube.com/watch?v=0e8jwNFLfhw,lazy,"[0.00557863712310791, 0.07531106472015381, 0.9953164458274841, 0.9172712564468384]",480.0,,,train
LATE,late,309.309,402,-1,9270,9318,ASL 2 Opposites Vocab,155,360.0,29.97,310.911,https://www.youtube.com/watch?v=0e8jwNFLfhw,late,"[0.0, 0.0, 1.0, 0.927695631980896]",480.0,,,train
LATE,late,311.144,402,-1,9325,9397,ASL 2 Opposites Vocab,155,360.0,29.97,313.547,https://www.youtube.com/watch?v=0e8jwNFLfhw,late,"[0.0, 0.001854538917541504, 1.0, 0.9353599548339844]",480.0,,,train
POLITE,polite,313.98,402,-1,9410,9559,ASL 2 Opposites Vocab,621,360.0,29.97,318.952,https://www.youtube.com/watch?v=0e8jwNFLfhw,polite,"[0.0, 0.06618887186050415, 0.9966760873794556, 0.928314208984375]",480.0,,,train
MEAN,mean,324.424,402,-1,9723,9752,ASL 2 Opposites Vocab,184,360.0,29.97,325.392,https://www.youtube.com/watch?v=0e8jwNFLfhw,mean,"[0.0, 0.09735855460166931, 0.9988700151443481, 0.9070671796798706]",480.0,,,train
DUMB,dumb,331.264,402,-1,9928,10072,ASL 2 Opposites Vocab,769,360.0,29.97,336.069,https://www.youtube.com/watch?v=0e8jwNFLfhw,dumb,"[0.0, 0.02027711272239685, 1.0, 0.9098381996154785]",480.0,,,train
SERIOUS,serious,392.859,402,-1,11774,11922,ASL 2 Opposites Vocab,892,360.0,29.97,397.797,https://www.youtube.com/watch?v=0e8jwNFLfhw,serious,"[0.0, 0.08531838655471802, 1.0, 0.997331976890564]",480.0,,,train
SILLY,silly,398.298,402,-1,11937,12086,ASL 2 Opposites Vocab,698,360.0,29.97,403.27,https://www.youtube.com/watch?v=0e8jwNFLfhw,silly,"[0.0, 0.07881158590316772, 1.0, 1.0]",480.0,,,train
HUMBLE,humble,414.614,402,-1,12426,12575,ASL 2 Opposites Vocab,396,360.0,29.97,419.586,https://www.youtube.com/watch?v=0e8jwNFLfhw,humble,"[0.0, 0.06852272152900696, 0.9995898008346558, 0.9942972660064697]",480.0,,,train
SHY,shy,420.82,402,-1,12612,12634,ASL 2 Opposites Vocab,246,360.0,29.97,421.554,https://www.youtube.com/watch?v=0e8jwNFLfhw,shy,"[0.010000407695770264, 0.1328323483467102, 0.9940165281295776, 0.9987258911132812]",480.0,,,train
SHY,shy,421.721,402,-1,12639,12660,ASL 2 Opposites Vocab,246,360.0,29.97,422.422,https://www.youtube.com/watch?v=0e8jwNFLfhw,shy,"[0.0, 0.1263408362865448, 1.0, 0.9982277154922485]",480.0,,,train
SHY,shy,421.588,402,-1,12635,12694,ASL 2 Opposites Vocab,246,360.0,29.97,423.556,https://www.youtube.com/watch?v=0e8jwNFLfhw,shy,"[0.0058374106884002686, 0.12537497282028198, 0.9941813945770264, 0.9965037703514099]",480.0,,1.0,train
SHY,shy,423.723,402,-1,12699,12744,ASL 2 Opposites Vocab,246,360.0,29.97,425.225,https://www.youtube.com/watch?v=0e8jwNFLfhw,shy,"[0.00461241602897644, 0.09856531023979187, 0.9962737560272217, 0.9943380355834961]",480.0,,1.0,train
AFRAID,afraid,437.237,402,-1,13104,13192,ASL 2 Opposites Vocab,137,360.0,29.97,440.173,https://www.youtube.com/watch?v=0e8jwNFLfhw,afraid,"[0.0, 0.006197214126586914, 1.0, 1.0]",480.0,,,train
STUBBORN,stubborn,451.885,402,-1,13543,13692,ASL 2 Opposites Vocab,689,360.0,29.97,456.856,https://www.youtube.com/watch?v=0e8jwNFLfhw,stubborn,"[0.0016690492630004883, 0.004260927438735962, 0.9969196915626526, 0.9939910173416138]",480.0,,,train
FINE,fine,464.297,402,-1,13915,14051,ASL 2 Opposites Vocab,40,360.0,29.97,468.835,https://www.youtube.com/watch?v=0e8jwNFLfhw,fine,"[0.0, 0.008370310068130493, 0.9971891641616821, 0.9423303008079529]",480.0,,,train
STUPID,stupid,470.337,402,-1,14096,14181,ASL 2 Opposites Vocab,501,360.0,29.97,473.173,https://www.youtube.com/watch?v=0e8jwNFLfhw,stupid,"[0.0014078319072723389, 0.012365400791168213, 0.9947227239608765, 0.8725372552871704]",480.0,,1.0,train
STUPID,stupid,472.372,402,-1,14157,14250,ASL 2 Opposites Vocab,501,360.0,29.97,475.475,https://www.youtube.com/watch?v=0e8jwNFLfhw,stupid,"[0.0, 0.002513378858566284, 1.0, 0.9204065203666687]",480.0,,,train
SMART,smart,476.109,402,-1,14269,14388,ASL 2 Opposites Vocab,249,360.0,29.97,480.08,https://www.youtube.com/watch?v=0e8jwNFLfhw,smart,"[0.0, 0.08217635750770569, 0.9986832141876221, 0.9165104627609253]",480.0,,,train
SLEEPY,sleepy,501.468,402,-1,15029,15177,ASL 2 Opposites Vocab,452,360.0,29.97,506.406,https://www.youtube.com/watch?v=0e8jwNFLfhw,sleepy,"[0.0, 0.09678369760513306, 0.9974039793014526, 0.9130288362503052]",480.0,,,train
COMPLAIN,complain,513.88,402,-1,15401,15548,ASL 2 Opposites Vocab,467,360.0,29.97,518.785,https://www.youtube.com/watch?v=0e8jwNFLfhw,complain,"[0.0006957948207855225, 0.005529433488845825, 0.9968204498291016, 0.9953886270523071]",480.0,,,train
FINISHED!,finish,520.42,402,-1,15597,15617,ASL 2 Opposites Vocab,12,360.0,29.97,521.087,https://www.youtube.com/watch?v=0e8jwNFLfhw,finish,"[0.0032984912395477295, 0.012021869421005249, 0.9992016553878784, 0.9811885356903076]",480.0,,,train
scared,afraid,0.0,35,50,0,95,scared,137,360.0,29.97,3.17,www.youtube.com/watch?v=J2WQZ8E4SUA,afraid,"[0.0675518810749054, 0.25845807790756226, 1.0, 0.6393901705741882]",640.0,,,train
SATURDAY,saturday,0.0,0,-1,0,85,SATURDAY(2),191,360.0,25.0,3.4,https://www.youtube.com/watch?v=zmz3saaa0gg,saturday,"[0.03394877910614014, 0.1995633840560913, 0.997490406036377, 0.8570497632026672]",480.0,/mnt/d/ASL/videos/zmz3saaa0gg.webm,,train
Time,time,0.867,41,38,26,121,ASL Time,116,360.0,30.0,4.033,https://www.youtube.com/watch?v=amWUHjchp8s,time,"[0.21222805976867676, 0.0, 1.0, 1.0]",202.0,/mnt/d/ASL/videos/amWUHjchp8s.mp4,,train
